original_filename,page,file_url,platform_link,col1,col2,col3,col4,col5,col6
central_ns_correctional_facility_chunk002.pdf,0,https://nnts.imgix.net/uploadedfiles/a9369a22-f917-48c5-a9df-8dd17a74ae38/PredictionImages/5c0f7977-7c36-47ad-ac48-63f387689fab-1.jpeg?expires=1702404603&or=0&s=fd798513d83b3770144b8be1be744751,https://app.nanonets.com/#/ocr/test/a9369a22-f917-48c5-a9df-8dd17a74ae38/842a02cc-98f7-11ee-ac0e-b2373de624a7,,Covid - 19,30 - DEC - 21,02 - JAN - 22,3 ال,CAU
central_ns_correctional_facility_chunk002.pdf,1,https://nnts.imgix.net/uploadedfiles/a9369a22-f917-48c5-a9df-8dd17a74ae38/PredictionImages/9568e1b0-2cd3-4d9b-9341-2437c792aaa9-2.jpeg?expires=1702404603&or=0&s=e53d52846076ed61b8b7794407ceac59,https://app.nanonets.com/#/ocr/test/a9369a22-f917-48c5-a9df-8dd17a74ae38/8ba8fec8-98f7-11ee-ad65-b2373de624a7,"Confinements :
Person CT ID",Confinement Reason,Entry,Exit,Duration,"Ethnic
Origin"
central_ns_correctional_facility_chunk002.pdf,1,https://nnts.imgix.net/uploadedfiles/a9369a22-f917-48c5-a9df-8dd17a74ae38/PredictionImages/9568e1b0-2cd3-4d9b-9341-2437c792aaa9-2.jpeg?expires=1702404603&or=0&s=e53d52846076ed61b8b7794407ceac59,https://app.nanonets.com/#/ocr/test/a9369a22-f917-48c5-a9df-8dd17a74ae38/8ba8fec8-98f7-11ee-ad65-b2373de624a7,20 ( 1 ),Covid - 19,30 - DEC - 21,01 - JAN - 22,IN 2,CAU
central_ns_correctional_facility_chunk002.pdf,1,https://nnts.imgix.net/uploadedfiles/a9369a22-f917-48c5-a9df-8dd17a74ae38/PredictionImages/9568e1b0-2cd3-4d9b-9341-2437c792aaa9-2.jpeg?expires=1702404603&or=0&s=e53d52846076ed61b8b7794407ceac59,https://app.nanonets.com/#/ocr/test/a9369a22-f917-48c5-a9df-8dd17a74ae38/8ba8fec8-98f7-11ee-ad65-b2373de624a7,,Covid - 19,30 - DEC - 21,02 - JAN - 22,3,UNK
central_ns_correctional_facility_chunk002.pdf,1,https://nnts.imgix.net/uploadedfiles/a9369a22-f917-48c5-a9df-8dd17a74ae38/PredictionImages/9568e1b0-2cd3-4d9b-9341-2437c792aaa9-2.jpeg?expires=1702404603&or=0&s=e53d52846076ed61b8b7794407ceac59,https://app.nanonets.com/#/ocr/test/a9369a22-f917-48c5-a9df-8dd17a74ae38/8ba8fec8-98f7-11ee-ad65-b2373de624a7,,Covid - 19,30 - DEC - 21,01 - JAN - 22,2,BLA
central_ns_correctional_facility_chunk002.pdf,1,https://nnts.imgix.net/uploadedfiles/a9369a22-f917-48c5-a9df-8dd17a74ae38/PredictionImages/9568e1b0-2cd3-4d9b-9341-2437c792aaa9-2.jpeg?expires=1702404603&or=0&s=e53d52846076ed61b8b7794407ceac59,https://app.nanonets.com/#/ocr/test/a9369a22-f917-48c5-a9df-8dd17a74ae38/8ba8fec8-98f7-11ee-ad65-b2373de624a7,,Covid - 19,30 - DEC - 21,01 - JAN - 22,2,IND
central_ns_correctional_facility_chunk002.pdf,1,https://nnts.imgix.net/uploadedfiles/a9369a22-f917-48c5-a9df-8dd17a74ae38/PredictionImages/9568e1b0-2cd3-4d9b-9341-2437c792aaa9-2.jpeg?expires=1702404603&or=0&s=e53d52846076ed61b8b7794407ceac59,https://app.nanonets.com/#/ocr/test/a9369a22-f917-48c5-a9df-8dd17a74ae38/8ba8fec8-98f7-11ee-ad65-b2373de624a7,,Covid - 19,30 - DEC - 21,02 - JAN - 22,3,IND
central_ns_correctional_facility_chunk002.pdf,1,https://nnts.imgix.net/uploadedfiles/a9369a22-f917-48c5-a9df-8dd17a74ae38/PredictionImages/9568e1b0-2cd3-4d9b-9341-2437c792aaa9-2.jpeg?expires=1702404603&or=0&s=e53d52846076ed61b8b7794407ceac59,https://app.nanonets.com/#/ocr/test/a9369a22-f917-48c5-a9df-8dd17a74ae38/8ba8fec8-98f7-11ee-ad65-b2373de624a7,,Covid - 19,30 - DEC - 21,02 - JAN - 22,3,CAU
central_ns_correctional_facility_chunk002.pdf,1,https://nnts.imgix.net/uploadedfiles/a9369a22-f917-48c5-a9df-8dd17a74ae38/PredictionImages/9568e1b0-2cd3-4d9b-9341-2437c792aaa9-2.jpeg?expires=1702404603&or=0&s=e53d52846076ed61b8b7794407ceac59,https://app.nanonets.com/#/ocr/test/a9369a22-f917-48c5-a9df-8dd17a74ae38/8ba8fec8-98f7-11ee-ad65-b2373de624a7,,Covid - 19,30 - DEC - 21,02 - JAN - 22,3,CAU
central_ns_correctional_facility_chunk002.pdf,1,https://nnts.imgix.net/uploadedfiles/a9369a22-f917-48c5-a9df-8dd17a74ae38/PredictionImages/9568e1b0-2cd3-4d9b-9341-2437c792aaa9-2.jpeg?expires=1702404603&or=0&s=e53d52846076ed61b8b7794407ceac59,https://app.nanonets.com/#/ocr/test/a9369a22-f917-48c5-a9df-8dd17a74ae38/8ba8fec8-98f7-11ee-ad65-b2373de624a7,,Covid - 19,30 - DEC - 21,17 - JAN - 22,18,CAU
central_ns_correctional_facility_chunk002.pdf,1,https://nnts.imgix.net/uploadedfiles/a9369a22-f917-48c5-a9df-8dd17a74ae38/PredictionImages/9568e1b0-2cd3-4d9b-9341-2437c792aaa9-2.jpeg?expires=1702404603&or=0&s=e53d52846076ed61b8b7794407ceac59,https://app.nanonets.com/#/ocr/test/a9369a22-f917-48c5-a9df-8dd17a74ae38/8ba8fec8-98f7-11ee-ad65-b2373de624a7,,Covid - 19,30 - DEC - 21,02 - JAN - 22,3,BLA
central_ns_correctional_facility_chunk002.pdf,1,https://nnts.imgix.net/uploadedfiles/a9369a22-f917-48c5-a9df-8dd17a74ae38/PredictionImages/9568e1b0-2cd3-4d9b-9341-2437c792aaa9-2.jpeg?expires=1702404603&or=0&s=e53d52846076ed61b8b7794407ceac59,https://app.nanonets.com/#/ocr/test/a9369a22-f917-48c5-a9df-8dd17a74ae38/8ba8fec8-98f7-11ee-ad65-b2373de624a7,,Covid - 19,30 - DEC - 21,02 - JAN - 22,3,CAU
central_ns_correctional_facility_chunk002.pdf,1,https://nnts.imgix.net/uploadedfiles/a9369a22-f917-48c5-a9df-8dd17a74ae38/PredictionImages/9568e1b0-2cd3-4d9b-9341-2437c792aaa9-2.jpeg?expires=1702404603&or=0&s=e53d52846076ed61b8b7794407ceac59,https://app.nanonets.com/#/ocr/test/a9369a22-f917-48c5-a9df-8dd17a74ae38/8ba8fec8-98f7-11ee-ad65-b2373de624a7,,Covid - 19,30 - DEC - 21,02 - JAN - 22,3,CAU
central_ns_correctional_facility_chunk002.pdf,1,https://nnts.imgix.net/uploadedfiles/a9369a22-f917-48c5-a9df-8dd17a74ae38/PredictionImages/9568e1b0-2cd3-4d9b-9341-2437c792aaa9-2.jpeg?expires=1702404603&or=0&s=e53d52846076ed61b8b7794407ceac59,https://app.nanonets.com/#/ocr/test/a9369a22-f917-48c5-a9df-8dd17a74ae38/8ba8fec8-98f7-11ee-ad65-b2373de624a7,,Covid - 19,30 - DEC - 21,02 - JAN - 22,3,UNK
central_ns_correctional_facility_chunk002.pdf,1,https://nnts.imgix.net/uploadedfiles/a9369a22-f917-48c5-a9df-8dd17a74ae38/PredictionImages/9568e1b0-2cd3-4d9b-9341-2437c792aaa9-2.jpeg?expires=1702404603&or=0&s=e53d52846076ed61b8b7794407ceac59,https://app.nanonets.com/#/ocr/test/a9369a22-f917-48c5-a9df-8dd17a74ae38/8ba8fec8-98f7-11ee-ad65-b2373de624a7,,Covid - 19,30 - DEC - 21,02 - JAN - 22,3,OTH
central_ns_correctional_facility_chunk002.pdf,1,https://nnts.imgix.net/uploadedfiles/a9369a22-f917-48c5-a9df-8dd17a74ae38/PredictionImages/9568e1b0-2cd3-4d9b-9341-2437c792aaa9-2.jpeg?expires=1702404603&or=0&s=e53d52846076ed61b8b7794407ceac59,https://app.nanonets.com/#/ocr/test/a9369a22-f917-48c5-a9df-8dd17a74ae38/8ba8fec8-98f7-11ee-ad65-b2373de624a7,,Covid - 19,30 - DEC - 21,02 - JAN - 22,3,BLA
central_ns_correctional_facility_chunk002.pdf,1,https://nnts.imgix.net/uploadedfiles/a9369a22-f917-48c5-a9df-8dd17a74ae38/PredictionImages/9568e1b0-2cd3-4d9b-9341-2437c792aaa9-2.jpeg?expires=1702404603&or=0&s=e53d52846076ed61b8b7794407ceac59,https://app.nanonets.com/#/ocr/test/a9369a22-f917-48c5-a9df-8dd17a74ae38/8ba8fec8-98f7-11ee-ad65-b2373de624a7,,Covid - 19,30 - DEC - 21,02 - JAN - 22,3,IND
central_ns_correctional_facility_chunk002.pdf,1,https://nnts.imgix.net/uploadedfiles/a9369a22-f917-48c5-a9df-8dd17a74ae38/PredictionImages/9568e1b0-2cd3-4d9b-9341-2437c792aaa9-2.jpeg?expires=1702404603&or=0&s=e53d52846076ed61b8b7794407ceac59,https://app.nanonets.com/#/ocr/test/a9369a22-f917-48c5-a9df-8dd17a74ae38/8ba8fec8-98f7-11ee-ad65-b2373de624a7,,Covid - 19,30 - DEC - 21,02 - JAN - 22,3,CAU
central_ns_correctional_facility_chunk002.pdf,2,https://nnts.imgix.net/uploadedfiles/a9369a22-f917-48c5-a9df-8dd17a74ae38/PredictionImages/9568e1b0-2cd3-4d9b-9341-2437c792aaa9-3.jpeg?expires=1702404603&or=0&s=02a84d7f49bfba2e9b49477426d83051,https://app.nanonets.com/#/ocr/test/a9369a22-f917-48c5-a9df-8dd17a74ae38/8ba8fedd-98f7-11ee-ad66-b2373de624a7,"Confinements :
Person CT ID",Confinement Reason,Entry,Exit,Duration,"Ethnic
Origin"
central_ns_correctional_facility_chunk002.pdf,2,https://nnts.imgix.net/uploadedfiles/a9369a22-f917-48c5-a9df-8dd17a74ae38/PredictionImages/9568e1b0-2cd3-4d9b-9341-2437c792aaa9-3.jpeg?expires=1702404603&or=0&s=02a84d7f49bfba2e9b49477426d83051,https://app.nanonets.com/#/ocr/test/a9369a22-f917-48c5-a9df-8dd17a74ae38/8ba8fedd-98f7-11ee-ad66-b2373de624a7,20 ( 1 ),Covid - 19,30 - DEC - 21,02 - JAN - 22,3,CAU
central_ns_correctional_facility_chunk002.pdf,2,https://nnts.imgix.net/uploadedfiles/a9369a22-f917-48c5-a9df-8dd17a74ae38/PredictionImages/9568e1b0-2cd3-4d9b-9341-2437c792aaa9-3.jpeg?expires=1702404603&or=0&s=02a84d7f49bfba2e9b49477426d83051,https://app.nanonets.com/#/ocr/test/a9369a22-f917-48c5-a9df-8dd17a74ae38/8ba8fedd-98f7-11ee-ad66-b2373de624a7,,Covid - 19,30 - DEC - 21,02 - JAN - 22,3,CAU
central_ns_correctional_facility_chunk002.pdf,2,https://nnts.imgix.net/uploadedfiles/a9369a22-f917-48c5-a9df-8dd17a74ae38/PredictionImages/9568e1b0-2cd3-4d9b-9341-2437c792aaa9-3.jpeg?expires=1702404603&or=0&s=02a84d7f49bfba2e9b49477426d83051,https://app.nanonets.com/#/ocr/test/a9369a22-f917-48c5-a9df-8dd17a74ae38/8ba8fedd-98f7-11ee-ad66-b2373de624a7,,Covid - 19,30 - DEC - 21,02 - JAN - 22,3,CAU
central_ns_correctional_facility_chunk002.pdf,2,https://nnts.imgix.net/uploadedfiles/a9369a22-f917-48c5-a9df-8dd17a74ae38/PredictionImages/9568e1b0-2cd3-4d9b-9341-2437c792aaa9-3.jpeg?expires=1702404603&or=0&s=02a84d7f49bfba2e9b49477426d83051,https://app.nanonets.com/#/ocr/test/a9369a22-f917-48c5-a9df-8dd17a74ae38/8ba8fedd-98f7-11ee-ad66-b2373de624a7,,Covid - 19,30 - DEC - 21,02 - JAN - 22,3,CAU
central_ns_correctional_facility_chunk002.pdf,2,https://nnts.imgix.net/uploadedfiles/a9369a22-f917-48c5-a9df-8dd17a74ae38/PredictionImages/9568e1b0-2cd3-4d9b-9341-2437c792aaa9-3.jpeg?expires=1702404603&or=0&s=02a84d7f49bfba2e9b49477426d83051,https://app.nanonets.com/#/ocr/test/a9369a22-f917-48c5-a9df-8dd17a74ae38/8ba8fedd-98f7-11ee-ad66-b2373de624a7,,Covid - 19,30 - DEC - 21,02 - JAN - 22,3,CAU
central_ns_correctional_facility_chunk002.pdf,2,https://nnts.imgix.net/uploadedfiles/a9369a22-f917-48c5-a9df-8dd17a74ae38/PredictionImages/9568e1b0-2cd3-4d9b-9341-2437c792aaa9-3.jpeg?expires=1702404603&or=0&s=02a84d7f49bfba2e9b49477426d83051,https://app.nanonets.com/#/ocr/test/a9369a22-f917-48c5-a9df-8dd17a74ae38/8ba8fedd-98f7-11ee-ad66-b2373de624a7,,Covid - 19,30 - DEC - 21,02 - JAN - 22,3,CAU
central_ns_correctional_facility_chunk002.pdf,2,https://nnts.imgix.net/uploadedfiles/a9369a22-f917-48c5-a9df-8dd17a74ae38/PredictionImages/9568e1b0-2cd3-4d9b-9341-2437c792aaa9-3.jpeg?expires=1702404603&or=0&s=02a84d7f49bfba2e9b49477426d83051,https://app.nanonets.com/#/ocr/test/a9369a22-f917-48c5-a9df-8dd17a74ae38/8ba8fedd-98f7-11ee-ad66-b2373de624a7,,Covid - 19,30 - DEC - 21,02 - JAN - 22,3,CAU
central_ns_correctional_facility_chunk002.pdf,2,https://nnts.imgix.net/uploadedfiles/a9369a22-f917-48c5-a9df-8dd17a74ae38/PredictionImages/9568e1b0-2cd3-4d9b-9341-2437c792aaa9-3.jpeg?expires=1702404603&or=0&s=02a84d7f49bfba2e9b49477426d83051,https://app.nanonets.com/#/ocr/test/a9369a22-f917-48c5-a9df-8dd17a74ae38/8ba8fedd-98f7-11ee-ad66-b2373de624a7,,Covid - 19,30 - DEC - 21,02 - JAN - 22,3,CAU
central_ns_correctional_facility_chunk002.pdf,2,https://nnts.imgix.net/uploadedfiles/a9369a22-f917-48c5-a9df-8dd17a74ae38/PredictionImages/9568e1b0-2cd3-4d9b-9341-2437c792aaa9-3.jpeg?expires=1702404603&or=0&s=02a84d7f49bfba2e9b49477426d83051,https://app.nanonets.com/#/ocr/test/a9369a22-f917-48c5-a9df-8dd17a74ae38/8ba8fedd-98f7-11ee-ad66-b2373de624a7,,Covid - 19,30 - DEC - 21,02 - JAN - 22,3,CAU
central_ns_correctional_facility_chunk002.pdf,2,https://nnts.imgix.net/uploadedfiles/a9369a22-f917-48c5-a9df-8dd17a74ae38/PredictionImages/9568e1b0-2cd3-4d9b-9341-2437c792aaa9-3.jpeg?expires=1702404603&or=0&s=02a84d7f49bfba2e9b49477426d83051,https://app.nanonets.com/#/ocr/test/a9369a22-f917-48c5-a9df-8dd17a74ae38/8ba8fedd-98f7-11ee-ad66-b2373de624a7,,Covid - 19,30 - DEC - 21,02 - JAN - 22,3,CAU
central_ns_correctional_facility_chunk002.pdf,2,https://nnts.imgix.net/uploadedfiles/a9369a22-f917-48c5-a9df-8dd17a74ae38/PredictionImages/9568e1b0-2cd3-4d9b-9341-2437c792aaa9-3.jpeg?expires=1702404603&or=0&s=02a84d7f49bfba2e9b49477426d83051,https://app.nanonets.com/#/ocr/test/a9369a22-f917-48c5-a9df-8dd17a74ae38/8ba8fedd-98f7-11ee-ad66-b2373de624a7,,Covid - 19,30 - DEC - 21,02 - JAN - 22,3,CAU
central_ns_correctional_facility_chunk002.pdf,2,https://nnts.imgix.net/uploadedfiles/a9369a22-f917-48c5-a9df-8dd17a74ae38/PredictionImages/9568e1b0-2cd3-4d9b-9341-2437c792aaa9-3.jpeg?expires=1702404603&or=0&s=02a84d7f49bfba2e9b49477426d83051,https://app.nanonets.com/#/ocr/test/a9369a22-f917-48c5-a9df-8dd17a74ae38/8ba8fedd-98f7-11ee-ad66-b2373de624a7,,Covid - 19,30 - DEC - 21,02 - JAN - 22,3,CAU
central_ns_correctional_facility_chunk002.pdf,2,https://nnts.imgix.net/uploadedfiles/a9369a22-f917-48c5-a9df-8dd17a74ae38/PredictionImages/9568e1b0-2cd3-4d9b-9341-2437c792aaa9-3.jpeg?expires=1702404603&or=0&s=02a84d7f49bfba2e9b49477426d83051,https://app.nanonets.com/#/ocr/test/a9369a22-f917-48c5-a9df-8dd17a74ae38/8ba8fedd-98f7-11ee-ad66-b2373de624a7,,Covid - 19,30 - DEC - 21,02 - JAN - 22,3,IND
central_ns_correctional_facility_chunk002.pdf,2,https://nnts.imgix.net/uploadedfiles/a9369a22-f917-48c5-a9df-8dd17a74ae38/PredictionImages/9568e1b0-2cd3-4d9b-9341-2437c792aaa9-3.jpeg?expires=1702404603&or=0&s=02a84d7f49bfba2e9b49477426d83051,https://app.nanonets.com/#/ocr/test/a9369a22-f917-48c5-a9df-8dd17a74ae38/8ba8fedd-98f7-11ee-ad66-b2373de624a7,,Covid - 19,30 - DEC - 21,02 - JAN - 22,3,CAU
central_ns_correctional_facility_chunk002.pdf,2,https://nnts.imgix.net/uploadedfiles/a9369a22-f917-48c5-a9df-8dd17a74ae38/PredictionImages/9568e1b0-2cd3-4d9b-9341-2437c792aaa9-3.jpeg?expires=1702404603&or=0&s=02a84d7f49bfba2e9b49477426d83051,https://app.nanonets.com/#/ocr/test/a9369a22-f917-48c5-a9df-8dd17a74ae38/8ba8fedd-98f7-11ee-ad66-b2373de624a7,,Covid - 19,30 - DEC - 21,02 - JAN - 22,3,CAU
central_ns_correctional_facility_chunk002.pdf,2,https://nnts.imgix.net/uploadedfiles/a9369a22-f917-48c5-a9df-8dd17a74ae38/PredictionImages/9568e1b0-2cd3-4d9b-9341-2437c792aaa9-3.jpeg?expires=1702404603&or=0&s=02a84d7f49bfba2e9b49477426d83051,https://app.nanonets.com/#/ocr/test/a9369a22-f917-48c5-a9df-8dd17a74ae38/8ba8fedd-98f7-11ee-ad66-b2373de624a7,,Covid - 19,30 - DEC - 21,02 - JAN - 22,3,BLA
central_ns_correctional_facility_chunk002.pdf,3,https://nnts.imgix.net/uploadedfiles/a9369a22-f917-48c5-a9df-8dd17a74ae38/PredictionImages/9568e1b0-2cd3-4d9b-9341-2437c792aaa9-4.jpeg?expires=1702404603&or=0&s=3f7f4f50e70f189c56bad25c6105e58c,https://app.nanonets.com/#/ocr/test/a9369a22-f917-48c5-a9df-8dd17a74ae38/8ba8fef1-98f7-11ee-ad67-b2373de624a7,"Confinements :
Person CT ID",Confinement Reason,Entry,Exit,Duration,"Ethnic
Origin"
central_ns_correctional_facility_chunk002.pdf,3,https://nnts.imgix.net/uploadedfiles/a9369a22-f917-48c5-a9df-8dd17a74ae38/PredictionImages/9568e1b0-2cd3-4d9b-9341-2437c792aaa9-4.jpeg?expires=1702404603&or=0&s=3f7f4f50e70f189c56bad25c6105e58c,https://app.nanonets.com/#/ocr/test/a9369a22-f917-48c5-a9df-8dd17a74ae38/8ba8fef1-98f7-11ee-ad67-b2373de624a7,20 ( 1 ),Covid - 19,30 - DEC - 21,01 - JAN - 22,2,IND
central_ns_correctional_facility_chunk002.pdf,3,https://nnts.imgix.net/uploadedfiles/a9369a22-f917-48c5-a9df-8dd17a74ae38/PredictionImages/9568e1b0-2cd3-4d9b-9341-2437c792aaa9-4.jpeg?expires=1702404603&or=0&s=3f7f4f50e70f189c56bad25c6105e58c,https://app.nanonets.com/#/ocr/test/a9369a22-f917-48c5-a9df-8dd17a74ae38/8ba8fef1-98f7-11ee-ad67-b2373de624a7,,Covid - 19,30 - DEC - 21,02 - JAN - 22,3,CAU
