Page	Confinement Reason	Entry	Exit	Duration	Ethnic Origin	Correctional Facility
1	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	IND	central_ns_correctional_facility_chunk002
1	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
2	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
2	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
2	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
2	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
2	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
2	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
2	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
2	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
2	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
2	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
2	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
2	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
2	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	IND	central_ns_correctional_facility_chunk002
2	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
2	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
2	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	BLA	central_ns_correctional_facility_chunk002
3	Covid - 19	30 - DEC - 21	01 - JAN - 22	2	IND	central_ns_correctional_facility_chunk002
3	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
3	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	BLA	central_ns_correctional_facility_chunk002
3	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	IND	central_ns_correctional_facility_chunk002
3	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	IND	central_ns_correctional_facility_chunk002
3	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	BLA	central_ns_correctional_facility_chunk002
3	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
3	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
3	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
3	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
3	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	BLA	central_ns_correctional_facility_chunk002
3	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
3	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
3	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
3	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
3	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	IND	central_ns_correctional_facility_chunk002
4	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
4	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
4	Covid - 19	30 - DEC - 21	01 - JAN - 22	2	CAU	central_ns_correctional_facility_chunk002
4	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	IND	central_ns_correctional_facility_chunk002
4	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
4	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
4	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
4	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
4	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	IND	central_ns_correctional_facility_chunk002
4	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
4	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
4	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
4	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	OTH	central_ns_correctional_facility_chunk002
4	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	ANS	central_ns_correctional_facility_chunk002
4	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
4	Covid - 19	30 - DEC - 21	01 - JAN - 22	2	CAU	central_ns_correctional_facility_chunk002
5	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
5	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	20 ( 1 )	central_ns_correctional_facility_chunk002
5	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
5	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	BLA	central_ns_correctional_facility_chunk002
5	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
5	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
5	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
5	Covid - 19	30 - DEC - 21	02 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
5	Covid - 19	31 - DEC - 21	31 - DEC - 21	0	ANS	central_ns_correctional_facility_chunk002
5	Covid - 19	31 - DEC - 21	04 - JAN - 22	4	CAU	central_ns_correctional_facility_chunk002
5	Covid - 19	31 - DEC - 21	04 - JAN - 22	4	CAU	central_ns_correctional_facility_chunk002
5	Covid - 19	31 - DEC - 21	04 - JAN - 22	4	CAU	central_ns_correctional_facility_chunk002
5	Covid - 19	31 - DEC - 21	05 - JAN - 22	5	CAU	central_ns_correctional_facility_chunk002
5	Covid - 19	31 - DEC - 21	10 - JAN - 22	10	CAU	central_ns_correctional_facility_chunk002
5	Covid - 19	31 - DEC - 21	04 - JAN - 22	4	CAU	central_ns_correctional_facility_chunk002
5	Covid - 19	31 - DEC - 21	31 - DEC - 21	0	CAU	central_ns_correctional_facility_chunk002
6	Covid - 19	01 - JAN - 22	04 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
6	Covid - 19	01 - JAN - 22	04 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
6	Covid - 19	01 - JAN - 22	04 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
6	Covid - 19	01 - JAN - 22	05 - JAN - 22	4	CAU	central_ns_correctional_facility_chunk002
6	Covid - 19	02 - JAN - 22	04 - JAN - 22	2	CAU	central_ns_correctional_facility_chunk002
6	Covid - 19	02 - JAN - 22	11 - FEB - 22	40	CAU	central_ns_correctional_facility_chunk002
6	Covid - 19	02 - JAN - 22	04 - JAN - 22	2	IND	central_ns_correctional_facility_chunk002
6	Covid - 19	03 - JAN - 22	04 - JAN - 22	1	CAU	central_ns_correctional_facility_chunk002
6	Covid - 19	03 - JAN - 22	07 - JAN - 22	4	CAU	central_ns_correctional_facility_chunk002
6	Covid - 19	03 - JAN - 22	04 - JAN - 22	1	IND	central_ns_correctional_facility_chunk002
6	Covid - 19	04 - JAN - 22	05 - JAN - 22	1	CAU	central_ns_correctional_facility_chunk002
6	Covid - 19	05 - JAN - 22	07 - JAN - 22	2	IND	central_ns_correctional_facility_chunk002
6	Covid - 19	05 - JAN - 22	10 - JAN - 22	5	CAU	central_ns_correctional_facility_chunk002
6	Covid - 19	05 - JAN - 22	05 - JAN - 22	0	CAU	central_ns_correctional_facility_chunk002
6	Covid - 19	05 - JAN - 22	06 - JAN - 22	1	IND	central_ns_correctional_facility_chunk002
6	Covid - 19	05 - JAN - 22	05 - JAN - 22	0	CAU	central_ns_correctional_facility_chunk002
7	Covid - 19	05 - JAN - 22	05 - JAN - 22	0	ANS	central_ns_correctional_facility_chunk002
7	Covid - 19	05 - JAN - 22	06 - JAN - 22	1	CAU	central_ns_correctional_facility_chunk002
7	Covid - 19	06 - JAN - 22	07 - JAN - 22	1	CAU	central_ns_correctional_facility_chunk002
7	Covid - 19	06 - JAN - 22	09 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
7	Covid - 19	06 - JAN - 22	06 - JAN - 22	0	CAU	central_ns_correctional_facility_chunk002
7	Covid - 19	06 - JAN - 22	08 - JAN - 22	2	CAU	central_ns_correctional_facility_chunk002
7	Covid - 19	06 - JAN - 22	08 - FEB - 22	33	CAU	central_ns_correctional_facility_chunk002
7	Covid - 19	07 - JAN - 22	12 - JAN - 22	5	CAU	central_ns_correctional_facility_chunk002
7	Covid - 19	07 - JAN - 22	07 - JAN - 22	0	CAU	central_ns_correctional_facility_chunk002
7	Covid - 19	07 - JAN - 22	07 - JAN - 22	0	ASIA	central_ns_correctional_facility_chunk002
7	Covid - 19	08 - JAN - 22	12 - JAN - 22	4	ANS	central_ns_correctional_facility_chunk002
7	Covid - 19	08 - JAN - 22	18 - JAN - 22	10	BLA	central_ns_correctional_facility_chunk002
7	Covid - 19	08 - JAN - 22	10 - JAN - 22	2	CAU	central_ns_correctional_facility_chunk002
7	Covid - 19	08 - JAN - 22	10 - JAN - 22	2	CAU	central_ns_correctional_facility_chunk002
7	Covid - 19	09 - JAN - 22	11 - JAN - 22	2	CAU	central_ns_correctional_facility_chunk002
7	Covid - 19	09 - JAN - 22	12 - JAN - 22	ال 3	CAU	central_ns_correctional_facility_chunk002
8	Covid - 19	09 - JAN - 22	11 - JAN - 22	IN 2	CAU	central_ns_correctional_facility_chunk002
8	Covid - 19	09 - JAN - 22	11 - JAN - 22	2	BLA	central_ns_correctional_facility_chunk002
8	Covid - 19	09 - JAN - 22	11 - JAN - 22	2	ANS	central_ns_correctional_facility_chunk002
8	Covid - 19	09 - JAN - 22	13 - JAN - 22	4	CAU	central_ns_correctional_facility_chunk002
8	Covid - 19	09 - JAN - 22	10 - JAN - 22	1	CAU	central_ns_correctional_facility_chunk002
8	Covid - 19	10 - JAN - 22	11 - JAN - 22	1	CAU	central_ns_correctional_facility_chunk002
8	Covid - 19	12 - JAN - 22	14 - JAN - 22	2	IND	central_ns_correctional_facility_chunk002
8	Covid - 19	12 - JAN - 22	13 - JAN - 22	1	CAU	central_ns_correctional_facility_chunk002
8	Covid - 19	12 - JAN - 22	22 - JAN - 22	10	CAU	central_ns_correctional_facility_chunk002
8	Covid - 19	12 - JAN - 22	21 - JAN - 22	9	CAU	central_ns_correctional_facility_chunk002
8	Covid - 19	12 - JAN - 22	13 - JAN - 22	1	IND	central_ns_correctional_facility_chunk002
8	Covid - 19	12 - JAN - 22	14 - JAN - 22	2	CAU	central_ns_correctional_facility_chunk002
8	Covid - 19	13 - JAN - 22	13 - JAN - 22	0	CAU	central_ns_correctional_facility_chunk002
8	Covid - 19	13 - JAN - 22	13 - JAN - 22	0	BLA	central_ns_correctional_facility_chunk002
8	Covid - 19	13 - JAN - 22	19 - JAN - 22	6	ANS	central_ns_correctional_facility_chunk002
8	Covid - 19	13 - JAN - 22	19 - JAN - 22	6	ANS	central_ns_correctional_facility_chunk002
9	Covid - 19	13 - JAN - 22	14 - JAN - 22	1	CAU	central_ns_correctional_facility_chunk002
9	Covid - 19	13 - JAN - 22	14 - JAN - 22	1	CAU	central_ns_correctional_facility_chunk002
9	Covid - 19	13 - JAN - 22	19 - JAN - 22	6	CAU	central_ns_correctional_facility_chunk002
9	Covid - 19	14 - JAN - 22	16 - JAN - 22	2	ANS	central_ns_correctional_facility_chunk002
9	Covid - 19	14 - JAN - 22	18 - JAN - 22	4	CAU	central_ns_correctional_facility_chunk002
9	Covid - 19	14 - JAN - 22	14 - JAN - 22	0	CAU	central_ns_correctional_facility_chunk002
9	Covid - 19	14 - JAN - 22	17 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
9	Covid - 19	14 - JAN - 22	23 - JAN - 22	9	OTH	central_ns_correctional_facility_chunk002
9	Covid - 19	15 - JAN - 22	20 - JAN - 22	5	CAU	central_ns_correctional_facility_chunk002
9	Covid - 19	15 - JAN - 22	17 - JAN - 22	2	IND	central_ns_correctional_facility_chunk002
9	Covid - 19	15 - JAN - 22	18 - JAN - 22	3	IND	central_ns_correctional_facility_chunk002
9	Covid - 19	16 - JAN - 22	17 - JAN - 22	1	CAU	central_ns_correctional_facility_chunk002
9	Covid - 19	16 - JAN - 22	18 - JAN - 22	2	BLA	central_ns_correctional_facility_chunk002
9	Covid - 19	17 - JAN - 22	18 - JAN - 22	1	CAU	central_ns_correctional_facility_chunk002
9	Covid - 19	17 - JAN - 22	17 - JAN - 22	0	CAU	central_ns_correctional_facility_chunk002
9	Covid - 19	17 - JAN - 22	25 - JAN - 22	8	CAU	central_ns_correctional_facility_chunk002
10	Covid - 19	17 - JAN - 22	17 - JAN - 22	0	IND	central_ns_correctional_facility_chunk002
10	Covid - 19	17 - JAN - 22	19 - JAN - 22	2	CAU	central_ns_correctional_facility_chunk002
10	Covid - 19	18 - JAN - 22	19 - JAN - 22	1	CAU	central_ns_correctional_facility_chunk002
10	Covid - 19	18 - JAN - 22	20 - JAN - 22	2	CAU	central_ns_correctional_facility_chunk002
10	Covid - 19	18 - JAN - 22	19 - JAN - 22	1	CAU	central_ns_correctional_facility_chunk002
10	Covid - 19	18 - JAN - 22	19 - JAN - 22	1	CAU	central_ns_correctional_facility_chunk002
10	Covid - 19	19 - JAN - 22	05 - FEB - 22	17	CAU	central_ns_correctional_facility_chunk002
10	Covid - 19	19 - JAN - 22	19 - JAN - 22	0	CAU	central_ns_correctional_facility_chunk002
10	Covid - 19	19 - JAN - 22	27 - JAN - 22	8	CAU	central_ns_correctional_facility_chunk002
10	Covid - 19	19 - JAN - 22	20 - JAN - 22	1	UNK	central_ns_correctional_facility_chunk002
10	Covid - 19	19 - JAN - 22	19 - JAN - 22	0	CAU	central_ns_correctional_facility_chunk002
10	Covid - 19	19 - JAN - 22	01 - FEB - 22	13	CAU	central_ns_correctional_facility_chunk002
10	Covid - 19	19 - JAN - 22	20 - JAN - 22	1	CAU	central_ns_correctional_facility_chunk002
10	Covid - 19	20 - JAN - 22	21 - JAN - 22	1	CAU	central_ns_correctional_facility_chunk002
10	Covid - 19	20 - JAN - 22	21 - JAN - 22	1	ANS	central_ns_correctional_facility_chunk002
10	Covid - 19	20 - JAN - 22	20 - JAN - 22	0	BLA	central_ns_correctional_facility_chunk002
11	Covid - 19	20 - JAN - 22	24 - JAN - 22	4	CAU	central_ns_correctional_facility_chunk002
11	Covid - 19	20 - JAN - 22	10 - FEB - 22	21	CAU	central_ns_correctional_facility_chunk002
11	Covid - 19	20 - JAN - 22	20 - JAN - 22	0	BLA	central_ns_correctional_facility_chunk002
11	Covid - 19	20 - JAN - 22	20 - JAN - 22	0	CAU	central_ns_correctional_facility_chunk002
11	Covid - 19	20 - JAN - 22	21 - JAN - 22	1	CAU	central_ns_correctional_facility_chunk002
11	Covid - 19	20 - JAN - 22	21 - JAN - 22	1	CAU	central_ns_correctional_facility_chunk002
11	Covid - 19	20 - JAN - 22	21 - JAN - 22	1	CAU	central_ns_correctional_facility_chunk002
11	Covid - 19	21 - JAN - 22	21 - JAN - 22	0	UNK	central_ns_correctional_facility_chunk002
11	Covid - 19	21 - JAN - 22	21 - JAN - 22	0	CAU	central_ns_correctional_facility_chunk002
11	Covid - 19	21 - JAN - 22	22 - JAN - 22	1	ANS	central_ns_correctional_facility_chunk002
11	Covid - 19	21 - JAN - 22	21 - JAN - 22	0	BLA	central_ns_correctional_facility_chunk002
11	Covid - 19	21 - JAN - 22	23 - JAN - 22	2	IND	central_ns_correctional_facility_chunk002
11	Covid - 19	21 - JAN - 22	23 - JAN - 22	2	CAU	central_ns_correctional_facility_chunk002
11	Covid - 19	21 - JAN - 22	26 - JAN - 22	LO 5	CAU	central_ns_correctional_facility_chunk002
11	Covid - 19	22 - JAN - 22	24 - JAN - 22	2	CAU	central_ns_correctional_facility_chunk002
11	Covid - 19	22 - JAN - 22	02 - FEB - 22	11	ANS	central_ns_correctional_facility_chunk002
12	Covid - 19	22 - JAN - 22	26 - JAN - 22	4	CAU	central_ns_correctional_facility_chunk002
12	Covid - 19	22 - JAN - 22	24 - JAN - 22	2	CAU	central_ns_correctional_facility_chunk002
12	Covid - 19	23 - JAN - 22	26 - JAN - 22	3	IND	central_ns_correctional_facility_chunk002
12	Covid - 19	23 - JAN - 22	24 - JAN - 22	1	CAU	central_ns_correctional_facility_chunk002
12	Covid - 19	24 - JAN - 22	01 - FEB - 22	8	IND	central_ns_correctional_facility_chunk002
12	Covid - 19	24 - JAN - 22	31 - JAN - 22	7	OTH	central_ns_correctional_facility_chunk002
12	Covid - 19	24 - JAN - 22	24 - JAN - 22	0	ASIA	central_ns_correctional_facility_chunk002
12	Covid - 19	24 - JAN - 22	24 - JAN - 22	0	CAU	central_ns_correctional_facility_chunk002
12	Covid - 19	24 - JAN - 22	25 - JAN - 22	1	CAU	central_ns_correctional_facility_chunk002
12	Covid - 19	24 - JAN - 22	05 - FEB - 22	12	CAU	central_ns_correctional_facility_chunk002
12	Covid - 19	24 - JAN - 22	24 - JAN - 22	0	CAU	central_ns_correctional_facility_chunk002
12	Covid - 19	24 - JAN - 22	25 - JAN - 22	1	CAU	central_ns_correctional_facility_chunk002
12	Covid - 19	24 - JAN - 22	24 - JAN - 22	0	CAU	central_ns_correctional_facility_chunk002
12	Covid - 19	25 - JAN - 22	25 - JAN - 22	0	CAU	central_ns_correctional_facility_chunk002
12	Covid - 19	25 - JAN - 22	27 - JAN - 22	2	CAU	central_ns_correctional_facility_chunk002
12	Covid - 19	26 - JAN - 22	27 - JAN - 22	1	IND	central_ns_correctional_facility_chunk002
13	Covid - 19	26 - JAN - 22	02 - FEB - 22	7	CAU	central_ns_correctional_facility_chunk002
13	Covid - 19	26 - JAN - 22	28 - JAN - 22	2	CAU	central_ns_correctional_facility_chunk002
13	Covid - 19	26 - JAN - 22	28 - JAN - 22	2	UNK	central_ns_correctional_facility_chunk002
13	Covid - 19	26 - JAN - 22	02 - FEB - 22	7	BLA	central_ns_correctional_facility_chunk002
13	Covid - 19	26 - JAN - 22	11 - FEB - 22	16	CAU	central_ns_correctional_facility_chunk002
13	Covid - 19	26 - JAN - 22	01 - FEB - 22	6	CAU	central_ns_correctional_facility_chunk002
13	Covid - 19	27 - JAN - 22	28 - JAN - 22	1	OTH	central_ns_correctional_facility_chunk002
13	Covid - 19	27 - JAN - 22	27 - JAN - 22	0	CAU	central_ns_correctional_facility_chunk002
13	Covid - 19	28 - JAN - 22	31 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
13	Covid - 19	28 - JAN - 22	02 - FEB - 22	5	CAU	central_ns_correctional_facility_chunk002
13	Covid - 19	28 - JAN - 22	06 - FEB - 22	9	CAU	central_ns_correctional_facility_chunk002
13	Covid - 19	28 - JAN - 22	02 - FEB - 22	5	CAU	central_ns_correctional_facility_chunk002
13	Covid - 19	28 - JAN - 22	31 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
13	Covid - 19	28 - JAN - 22	02 - FEB - 22	5	CAU	central_ns_correctional_facility_chunk002
13	Covid - 19	28 - JAN - 22	31 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
13	Covid - 19	28 - JAN - 22	28 - JAN - 22	0	20 ( 1 )	central_ns_correctional_facility_chunk002
14	Covid - 19	28 - JAN - 22	02 - FEB - 22	5	CAU	central_ns_correctional_facility_chunk002
14	Covid - 19	28 - JAN - 22	31 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
14	Covid - 19	28 - JAN - 22	31 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
14	Covid - 19	28 - JAN - 22	08 - FEB - 22	11	CAU	central_ns_correctional_facility_chunk002
14	Covid - 19	28 - JAN - 22	31 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
14	Covid - 19	28 - JAN - 22	31 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
14	Covid - 19	28 - JAN - 22	31 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
14	Covid - 19	28 - JAN - 22	31 - JAN - 22	3	ANS	central_ns_correctional_facility_chunk002
14	Covid - 19	28 - JAN - 22	31 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
14	Covid - 19	28 - JAN - 22	08 - FEB - 22	11	CAU	central_ns_correctional_facility_chunk002
14	Covid - 19	28 - JAN - 22	31 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
14	Covid - 19	28 - JAN - 22	08 - FEB - 22	11	OTH	central_ns_correctional_facility_chunk002
14	Covid - 19	28 - JAN - 22	31 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
14	Covid - 19	28 - JAN - 22	08 - FEB - 22	11	IND	central_ns_correctional_facility_chunk002
14	Covid - 19	28 - JAN - 22	30 - JAN - 22	2	ANS	central_ns_correctional_facility_chunk002
14	Covid - 19	28 - JAN - 22	28 - JAN - 22	0	CAU	central_ns_correctional_facility_chunk002
15	Covid - 19	28 - JAN - 22	08 - FEB - 22	11	BLA	central_ns_correctional_facility_chunk002
15	Covid - 19	28 - JAN - 22	31 - JAN - 22	3	CAU	central_ns_correctional_facility_chunk002
15	Covid - 19	29 - JAN - 22	02 - FEB - 22	4	BLA	central_ns_correctional_facility_chunk002
15	Covid - 19	29 - JAN - 22	02 - FEB - 22	4	CAU	central_ns_correctional_facility_chunk002
15	Covid - 19	29 - JAN - 22	08 - FEB - 22	10	CAU	central_ns_correctional_facility_chunk002
15	Covid - 19	29 - JAN - 22	30 - JAN - 22	1	CAU	central_ns_correctional_facility_chunk002
15	Covid - 19	29 - JAN - 22	02 - FEB - 22	4	OTH	central_ns_correctional_facility_chunk002
15	Covid - 19	29 - JAN - 22	31 - JAN - 22	2	CAU	central_ns_correctional_facility_chunk002
15	Covid - 19	30 - JAN - 22	31 - JAN - 22	1	CAU	central_ns_correctional_facility_chunk002
15	Covid - 19	30 - JAN - 22	01 - FEB - 22	2	CAU	central_ns_correctional_facility_chunk002
15	Covid - 19	31 - JAN - 22	05 - FEB - 22	LO 5	CAU	central_ns_correctional_facility_chunk002
15	Covid - 19	31 - JAN - 22	02 - FEB - 22	2	CAU	central_ns_correctional_facility_chunk002
15	Covid - 19	31 - JAN - 22	31 - JAN - 22	0	CAU	central_ns_correctional_facility_chunk002
15	Covid - 19	31 - JAN - 22	01 - FEB - 22	1	CAU	central_ns_correctional_facility_chunk002
15	Covid - 19	31 - JAN - 22	10 - FEB - 22	10	CAU	central_ns_correctional_facility_chunk002
15	Covid - 19	01 - FEB - 22	14 - FEB - 22	13	CAU	central_ns_correctional_facility_chunk002
16	Covid - 19	01 - FEB - 22	01 - FEB - 22	0	CAU	central_ns_correctional_facility_chunk002
16	Covid - 19	01 - FEB - 22	03 - FEB - 22	2	IND	central_ns_correctional_facility_chunk002
16	Covid - 19	01 - FEB - 22	01 - FEB - 22	0	ANS	central_ns_correctional_facility_chunk002
16	Covid - 19	01 - FEB - 22	01 - FEB - 22	0	CAU	central_ns_correctional_facility_chunk002
16	Covid - 19	02 - FEB - 22	02 - FEB - 22	0	CAU	central_ns_correctional_facility_chunk002
16	Covid - 19	02 - FEB - 22	10 - FEB - 22	8	BLA	central_ns_correctional_facility_chunk002
16	Covid - 19	02 - FEB - 22	08 - FEB - 22	6	IND	central_ns_correctional_facility_chunk002
16	Covid - 19	02 - FEB - 22	09 - FEB - 22	7	CAU	central_ns_correctional_facility_chunk002
16	Covid - 19	03 - FEB - 22	10 - FEB - 22	7	CAU	central_ns_correctional_facility_chunk002
16	Covid - 19	03 - FEB - 22	15 - FEB - 22	12	CAU	central_ns_correctional_facility_chunk002
16	Covid - 19	03 - FEB - 22	04 - FEB - 22	1	IND	central_ns_correctional_facility_chunk002
